RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31
1611,131,Chester County,county,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,029,1388.2092772515737,1376.2369337977148,1400.7359955186134,1404.8233414164968,1421.1415962151132,1408.0047439685197,1411.5784425063632,1419.398119966144,1428.6922732711505,1423.2483508337646,1418.1084687150162,1412.7613916506123,1419.9274222100414,1421.1164403393448,1425.6813676953404,1434.577150196789,1438.2191964733458,1444.0193921741325,1443.9371170110273,1448.0898662763802,1444.9184120292368,1443.3574906434342,1448.3470951375689,1441.2580319472515,1440.6128283857581,1450.3678033551616,1478.4112580091237,1489.4665634559467,1486.2662992598782,1483.666348523731,1489.5260186710552,1492.5051387279098,1486.846461398187,1484.1221335785222,1479.1966400425706,1483.3041772445558,1487.0691586661435,1494.628962622627,1502.7023330564225,1512.5396660516847,1516.5634576100506,1523.5352381955765,1526.9315240399135,1537.2972811389534,1542.6407545255177,1539.6051495990712,1535.4231054090972,1535.4739172351794,1533.3708930640048,1545.926837551477,1547.6995328774444,1566.859192100606,1569.4528679016667,1578.1524684193366,1583.2853130566307,1594.8215027419417,1602.746731455486,1598.0308414004285,1596.2615110281247,1590.664079091676,1597.2445668583812,1608.234156618664,1623.775364338166,1618.5356981772313,1619.8581815412308,1618.460407595543,1632.4602674645898,1639.013677800701,1646.1562378050855,1652.4578014126191,1659.3722249089312,1661.4158121023627,1670.3396042317615,1667.4542800153638,1676.5509475496692,1694.6016412996555,1721.2713315782469,1752.7214460095308,1780.343040611634,1809.754378164976,1831.1484263848463,1839.1261056950507,1852.7354279383696,1867.0915382579274,1884.5481004034364,1885.1056884259272,1904.7456563071414,1928.4848186730358,1963.5625535273878,1979.7831024842833,1993.7401171920276,1995.6079351693718,1997.2284576976435,1996.5686568056267,1997.6419446321404,1995.9848947407957,1992.813327880209,1997.0065393871091,2013.490452140526,2024.529335134768,2042.0292083547263,2054.6832694036148,2077.770650661612,2094.280916370039,2093.513644434322,2089.002829042303
2033,132,Spokane County,county,WA,WA,"Spokane-Spokane Valley, WA",53,063,793.2781247713702,801.1241229005698,810.1268240040303,816.5875167064246,820.06092762106,825.7782829373228,829.3657158061845,837.1237883279483,832.9368440142333,829.4477165707979,829.8954435103637,834.7984965707641,844.0258582014849,852.371488730469,860.147731129392,866.5844172293966,876.9257155403349,884.4213743034747,890.910580319258,887.8577082204564,892.647561923186,897.1979947063954,899.0376088599724,900.8577932786145,907.1077220655175,922.1519437275426,927.9671201914373,932.2712769597441,941.0305340639304,955.7081004110105,963.9432454571074,966.7315966166653,964.3493631425566,967.2023031561137,964.1193884080001,962.3333401351736,959.4383294725803,984.9748331932731,1007.5163411350618,1028.209321497205,1029.8311077069716,1037.3103163365452,1044.9320174820239,1045.3746220037517,1042.727457160244,1039.6553545196596,1039.614685585031,1040.4524701643945,1052.4109268340985,1059.4981351588208,1073.8354256052276,1079.9958867464707,1095.040138267993,1107.2835770065014,1121.6463940105814,1118.1739127365422,1120.9764053980923,1117.5997271535432,1119.4428175455375,1109.3703221659532,1110.985777789826,1121.3264028571152,1144.4304431018772,1152.3307231919998,1160.434692489649,1162.4820620672135,1179.9424072778377,1196.355694906594,1212.152679544655,1215.0727949591212,1210.2293896348435,1210.4208759390267,1222.1859184698176,1249.1503041302672,1280.5211823641766,1329.1392643257484,1388.498165402702,1449.106918743059,1487.9853911338619,1503.7593070225219,1500.1683758167621,1481.4810742196094,1460.7574675430471,1448.0104556933625,1456.5278326776554,1471.8109195174693,1492.5470240591396,1516.195025676271,1542.1748107211602,1557.1740018880118,1565.9352455367236,1571.5898773165932,1577.0855034501378,1570.8154749819066,1556.9615344857652,1539.6090758464395,1532.1766012545168,1522.4361648301795,1533.0970583133167,1542.0270766683727,1563.9850792467614,1562.4387256748037,1566.8923110475898,1566.3658283982707,1575.083598592228,1579.0273834300024
2482,133,Plymouth County,county,MA,MA,"Boston-Cambridge-Newton, MA-NH",25,023,1498.1996555057656,1525.934182258,1534.25296488635,1522.8753619971415,1541.8772346116345,1561.4216406171456,1581.7982590241545,1584.4163356992096,1579.2938749036625,1580.5667599212272,1588.976344737736,1615.0838526180708,1618.6769135387667,1605.7395275354959,1606.2319879323259,1631.5945293197524,1664.1732499459065,1671.5293635642718,1681.7643162154613,1681.9615901995467,1685.8241408239035,1664.6459537066282,1658.2745825560646,1663.956347334963,1683.3172967320163,1690.6663235371393,1702.3009431151852,1718.4334215963117,1742.3390993362875,1759.6894655349456,1759.7993256917339,1760.0166450528095,1762.6402129299543,1776.2725270352694,1764.5958456490473,1768.013073566624,1783.0167204150025,1804.3019655892695,1815.1833730146166,1822.676031079013,1856.8396740822604,1856.3413180803075,1862.551891153066,1846.960543802421,1849.5950229667333,1832.6180595130998,1821.6277609541137,1833.3293107027062,1846.018526253747,1863.5299183884283,1879.5480794898099,1891.603725970292,1910.554459643364,1912.0855093857308,1921.8128360151045,1914.558505749917,1912.9729311520846,1903.1741665772327,1902.2479743351755,1913.1975894771724,1913.2863746250525,1948.712017346388,1974.4169238137633,2008.72610635709,1995.8540128114032,1979.396106504479,1980.6035495672008,1991.0051426370533,1994.12248683045,2006.8334268620183,2028.7590616851353,2041.8109718090739,2053.8763975667566,2073.598484161911,2092.1631903515918,2099.569990669988,2117.378849664082,2164.400188603702,2193.790525074953,2214.769127341412,2220.881842961484,2248.2521157702854,2248.0137962273748,2251.6316009459792,2250.2674413890622,2280.735096352954,2312.2907057330044,2360.6092717572724,2410.0903323193593,2451.394158096976,2453.006398076153,2409.502927064349,2378.9103442033083,2354.97732937995,2345.3396899372224,2293.764990707602,2309.0151523526292,2359.5938239550087,2452.0874607203314,2483.342875431185,2478.63665475092,2492.8458693342554,2520.0202362414184,2560.3826840419347,2527.941094641121,2513.43669250646
911,134,Camden County,county,NJ,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,007,1146.9359661607264,1153.6270703753469,1152.8415066483046,1160.4106402477848,1159.383500212656,1174.2233738990483,1171.9934331809068,1187.984018521759,1182.214352194794,1184.9491299439098,1174.491315480307,1171.9755293451158,1178.1747118396197,1186.248735687228,1186.4845622503933,1193.4191070444851,1196.84569358909,1209.3033410653763,1202.6883996513527,1201.6422096765698,1206.171091278379,1201.3367960895403,1203.4832293062648,1206.9513533181555,1218.363349283639,1216.7466823885718,1217.1716815369173,1218.4810816484485,1229.3126975811604,1227.7848235533893,1230.7825976698086,1237.5074685027982,1244.818128558742,1243.9980500015622,1243.926798601453,1240.887131736677,1246.3432486743507,1247.280517982272,1256.110268026765,1259.3773114373942,1268.4054389171322,1271.3345027033895,1280.18650418784,1278.9793859635072,1280.1541165432807,1283.0951580642363,1283.5791519289614,1276.7231238265892,1271.0505871949215,1277.5171860968935,1293.116198809005,1308.6952402109328,1305.8759786501444,1310.6479285239632,1309.7813792214351,1308.6256339955346,1310.37657393314,1311.547379900372,1319.655747555025,1326.7369148515206,1327.5714372864834,1342.5874978029283,1342.284771778507,1346.4584894042082,1338.1524861022067,1344.7676262041691,1353.005939236164,1360.3274506705102,1372.1361975482153,1390.1019809262582,1400.7685072256331,1407.7541641264863,1408.029460495924,1424.845644574318,1431.7060991866906,1461.8802194696227,1492.310553774299,1529.650483525543,1557.2096678716896,1589.0758303153532,1602.0130192405013,1625.781645253028,1625.9188657633624,1641.0732684927748,1647.1155616310534,1664.4959804474806,1692.3746183290975,1710.358212495601,1730.552907300663,1747.0609746107325,1761.3263712543305,1769.6678230591942,1772.8295343071093,1780.970046055028,1793.643091416227,1797.2324965784326,1793.8557265635902,1775.880306615143,1785.2833666263825,1785.3612451436827,1810.3036321310772,1807.8622011635364,1822.2334802110665,1829.9228812629726,1868.0492441405,1888.6660079051383
1964,135,Passaic County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,031,1413.6782866349138,1425.617060446192,1419.5545722311329,1424.5001079353926,1423.9183001790188,1431.9211134438654,1432.1030062140537,1434.39755679415,1447.801985661789,1466.1055306729058,1461.7516820757735,1454.367537654583,1439.2249430081972,1455.9228681200148,1459.2317145943355,1469.3581776174842,1485.1431950861434,1480.8267136915454,1482.5204730110381,1475.948061823789,1486.1522211876,1490.0765034392145,1509.1426755892664,1517.1747099491,1523.8184216781729,1519.1311427999938,1522.7023662734864,1538.0530084480522,1547.3507230450898,1551.1179440366848,1544.4379988103176,1540.657745755949,1546.1212146185649,1543.5474609510961,1544.7913672219033,1554.2120568401212,1556.8497269317634,1534.9137715771003,1531.1571398200524,1549.3702162750992,1592.4996373513222,1609.3284313197873,1619.3406469739066,1623.248775514101,1635.4747415887318,1632.4825373749018,1642.725676570136,1636.0527467690652,1640.1256357193236,1622.9360952976751,1651.4770613827902,1677.2622887166342,1688.8617431509945,1670.351746378532,1668.2718965576416,1680.7070762561004,1685.0458546506036,1696.3828387660126,1698.386044786263,1692.2825170676574,1687.8152115705507,1681.923110903955,1710.670485800663,1720.8025956000668,1739.934775577116,1739.6349554369283,1739.1377885644838,1741.0514739429289,1747.6328145160162,1746.8382311548155,1748.9338297624474,1743.5388870817878,1778.2801415128774,1817.9060434363685,1833.31937892646,1815.457202411283,1801.4839803686855,1827.1563409852329,1847.9312976564656,1874.9043856342882,1865.772044045348,1884.8071616658806,1884.3545655064206,1940.2746268004785,1946.6577799318,1961.3859164836438,1959.7083802511295,1992.9667652405124,2006.3009673828697,2029.4616093475174,2049.604279013883,2092.6693167978165,2102.744196325953,2103.932886180297,2106.730141092621,2109.043376481992,2107.631965371464,2095.068935496643,2088.74945088437,2101.6303328352737,2128.7428330648136,2183.1562913806833,2200.21157521292,2227.2962723575797,2230.125071109247,2226.698540965208
2537,136,Sedgwick County,county,KS,KS,"Wichita, KS",20,173,756.7913217568736,759.4368592528429,762.9870894011641,765.7550936410124,767.7280236885538,769.5768495196239,772.9615167708392,776.1314129816566,775.029579359784,769.693147742308,768.9674315105087,769.366129473778,770.293414515483,771.6883837376821,773.4756856250851,776.5158747784203,775.3082227015473,776.9707591277765,779.8417059757367,779.8578501993755,776.7036390790566,774.9220200502649,776.6752842400624,774.9768949995232,774.9256622257025,776.3277775534492,782.8706727189088,789.0449668543621,791.2763500425835,791.858127282068,790.3046715061696,791.6528918976223,792.4078868658111,792.3298539150362,787.2906704332253,788.2816348414487,789.5890991619451,793.4407857476324,795.282841316069,795.6770693463963,801.1060627106735,801.147965896476,805.2029104493853,803.6228012269935,805.8192421536847,808.1792666498745,805.5350063747193,803.0774382128802,799.1234475520508,804.7156771866894,810.0808909432444,814.992928124541,819.3988095464834,823.6886626351552,827.0705533264264,830.6767393777986,832.5036893533866,830.8462754231575,828.7397687927584,828.554547936693,834.2063623949115,836.5495488987641,838.267468495948,838.4014569668743,844.5261241240181,854.3492658699978,861.9995877471864,864.2553750536157,865.8523650850193,866.061988920635,867.9687314631035,865.2348768319325,866.9817229453092,872.4371697859799,879.3176357540407,891.4609425348478,900.1806244581072,916.1815677863909,924.254817395246,935.3846636053692,937.0237526229372,942.5793414835911,944.949407631766,948.8100706542124,948.4932120516816,953.9383039743007,962.4643741632409,972.5977528933984,978.7529753477111,986.5951645285601,999.5089358937107,1010.303248525001,1011.3029226058147,1012.7844451948781,1015.5987136044021,1016.8552784299596,1018.7997670605423,1014.1117966469889,1027.2108113105369,1033.9406711448203,1051.5925368532885,1054.6547063058624,1060.7997508529181,1061.065476394504,1068.9240668608008,1072.5855929836323
2934,137,Greenville County,county,SC,SC,"Greenville-Anderson, SC",45,045,989.2521348579422,991.6584647649519,994.6872655335286,1004.2834487240184,1015.1914708010501,1025.272049004297,1027.7043480215634,1029.5891552076387,1032.1020534100949,1027.5611369539952,1029.7072489514173,1027.1222168156514,1035.82140316865,1040.831945865502,1053.480269767547,1065.7051019940786,1075.4461498216535,1076.0057859452636,1078.715689836651,1075.39469901291,1074.2694730829248,1065.213617677171,1060.7982011692518,1064.3278951513805,1067.2142102601595,1078.3702571151123,1087.808788170652,1100.5439165846658,1109.8620646368936,1111.9293228362164,1115.1396580878336,1113.1628114788075,1108.285618183556,1105.3389206871416,1101.621234564173,1107.9011773441425,1111.4742684511486,1117.5225183698929,1126.2823889512272,1139.9068130493094,1153.7580448073054,1159.1937652242152,1162.516296134323,1165.525033659346,1170.3889417183773,1169.5042573800188,1170.8210819106184,1166.4550147515772,1173.5859558774466,1173.2385953837522,1179.2325983114406,1180.911043386127,1196.9689489388948,1211.214563873252,1220.2505167250192,1213.680858948217,1213.470115770725,1210.6215939058734,1210.095255034193,1205.074349768125,1209.5062261736982,1234.325421021263,1244.1764880327742,1246.1236672302057,1229.9394821320282,1226.797333570121,1224.5707350983628,1232.1887847276341,1238.4246852524452,1249.1580427012118,1255.2202250226906,1263.6569900179973,1277.6611813461811,1281.9099799257956,1295.4082068539983,1304.3053090143196,1329.9491169035093,1354.5740117188561,1384.2183546126355,1399.7950421637547,1409.7649454477496,1410.8821375064379,1419.1683415396465,1426.462288764529,1435.3653741418068,1439.559054572175,1456.089581639412,1474.737515660341,1504.0759337667066,1531.5924791587697,1556.6301995743866,1567.9530174445067,1565.230959695755,1559.1215111830702,1549.6749779515699,1553.5172225314268,1558.7098967058464,1572.989066021319,1573.306155890343,1582.5060105150885,1585.6846492105592,1597.7888573188716,1596.9213172232105,1600.4438850149295,1600.475939051089,1603.74639687992
197,138,Kane County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,089,1283.675526925053,1287.1531339520125,1291.9792516638815,1302.2993965772237,1307.693049151541,1313.5148738628784,1314.3268879730674,1316.3176134543407,1312.5183681656035,1309.6629940218568,1311.1942151398696,1314.0753214067156,1321.2412468485002,1324.0384603539883,1335.6733523456235,1332.3656166923515,1335.0559158163117,1336.4861599869137,1344.975523585898,1350.3274218558379,1345.2843724280929,1336.7320200179508,1328.8996875894347,1325.9073256295337,1335.3769814828115,1340.767603156549,1353.877944163854,1362.7882431974142,1378.502066171816,1379.5100680699852,1382.330200762901,1383.2247273476412,1387.3997029397563,1379.6511889789265,1378.4776091204155,1371.7626293971039,1381.300601581101,1387.2648169545173,1399.848153027185,1405.8302202290731,1406.0608987490473,1413.3193208445543,1419.3085747840883,1425.2176828321694,1420.3184678405962,1417.941423945861,1415.1946586272977,1412.6573295977926,1417.2573796660429,1422.665868913561,1453.8730832673036,1457.0545397061082,1465.2591555311665,1454.3601332636076,1458.8598414293754,1461.8263692274986,1457.086953874032,1459.014869290555,1453.8957923484654,1453.2846780220082,1445.0316231162187,1452.8328608326913,1465.1656373206947,1476.5658681350462,1472.7857383503756,1474.4328571683297,1482.3508201787342,1497.0677812262593,1501.807693704378,1507.980525054921,1515.036362685448,1513.4146197232353,1515.6437453442215,1517.2696615031173,1531.5154724433762,1544.4175018343772,1560.2898198632179,1585.9217788297567,1615.6818786529168,1638.838162325205,1651.7391915249596,1649.8418188697046,1660.0269505453145,1676.0693792331413,1688.3285633370654,1693.344661212661,1693.4736830575146,1720.3117147315204,1737.4836472896375,1761.23693360912,1774.0863592497647,1803.462872378477,1823.825720221901,1834.944463371376,1822.0225008802781,1829.6790354747347,1830.623965256301,1842.9342207730158,1844.7467802130457,1858.928578795189,1880.9974646879848,1889.1528502756885,1902.1511027163367,1907.0333663481651,1927.5490956716612,1934.3872770160694
353,139,Adams County,county,CO,CO,"Denver-Aurora-Lakewood, CO",08,001,1173.7193577435544,1197.6495332888392,1210.3208966709226,1223.530748301145,1227.1371718946627,1241.215818621267,1252.724179018948,1256.8761228135745,1256.4578299990158,1260.9680819338748,1246.8194537388415,1257.5591776214865,1265.2667336139239,1292.1786450401437,1299.173557708844,1306.5257993120047,1315.3225201386824,1317.7575410005952,1322.3206368566043,1314.765720457282,1312.9150958289574,1310.4664565127416,1314.714745996107,1321.6522403571203,1327.825135605611,1343.5654732697128,1356.364293769793,1370.4620609223064,1375.0963421456604,1381.9942564676624,1390.3179792795688,1403.0681993354706,1409.0374319031037,1397.6266845555872,1388.2283794511752,1384.2237091738702,1391.1179509386666,1403.9387392179788,1419.462830918024,1435.9586341253316,1442.3589808363993,1446.990168229324,1451.1616815021719,1456.5656756520145,1456.9003793840682,1456.7881042198233,1452.0749111708192,1457.764209349918,1463.3365738076027,1476.260500096402,1483.4890610455195,1489.5855160933243,1501.0997323082986,1510.3216291495003,1517.723047108556,1517.598848689392,1516.8364953681335,1519.3916443375283,1520.7349412324027,1518.249627591726,1517.3110208944536,1524.283320768946,1531.4182923088226,1533.7585012432532,1529.195498850475,1535.761946232646,1546.7204583317869,1557.1295221794167,1566.1519103492424,1570.149131250931,1574.507687502744,1566.1941610569663,1564.6967702883649,1568.6575865013658,1584.1828719978391,1602.2049824316714,1629.4786337583732,1663.7458634974232,1700.2300541812747,1724.7870502962126,1746.866992761064,1752.9675477685162,1748.3343307534801,1744.323043977565,1751.3238495236308,1778.681960640483,1800.5458897024869,1819.0244459549683,1838.958905370084,1856.9687192221793,1873.4271329583926,1870.1711642320306,1857.3999475365795,1853.8826022885469,1853.1935210404276,1858.4017419682175,1854.6001130720354,1853.5645189564736,1861.135309567571,1868.6745937501223,1884.9607856876203,1900.2885558583353,1912.9387585252803,1926.571085752793,1923.9308387280098,1926.1833733493397
1241,140,Morris County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,027,2047.6646638543398,2059.2881008929958,2085.213758053819,2086.167971959358,2100.4865796941926,2102.0385780656698,2113.579050494182,2116.4444969386886,2117.384494482427,2110.5060765046173,2130.806597706196,2145.922434518792,2153.7910988575654,2151.7498627785635,2141.434109984183,2154.580927555879,2167.8899173855475,2181.660509637766,2184.436642096976,2172.6274450717287,2169.6472973089158,2159.799321263272,2137.606677159297,2135.7095183935876,2149.6184535175307,2185.897001689584,2202.727908189141,2211.2216145487314,2214.1200094832516,2220.4393922502745,2221.3137282604775,2231.2843420027757,2225.173374991046,2231.082012804861,2227.1058532253214,2247.340391324251,2237.5030515786134,2247.344851294742,2240.9620601868696,2263.551596178561,2269.047198630039,2277.733502456383,2284.2077675747,2288.170683089818,2279.3580787739243,2268.996212863289,2263.0791377242417,2275.686097067489,2291.73382369894,2298.6997139161344,2309.1819331924053,2325.70918340475,2336.02550070755,2347.551705090772,2329.2931179017905,2336.267811026362,2332.924269824871,2331.3827087390955,2325.8621103191927,2335.817872632887,2337.542121677821,2358.301435385804,2350.6785929777834,2375.0530008534947,2362.9822962060384,2350.8050008661585,2330.9273224393983,2317.5060693818855,2320.2301291594354,2341.4507406160733,2364.986154525241,2373.8228750661756,2378.276328975841,2375.1146151315834,2401.843689874137,2421.8045561358495,2462.840828578556,2479.0975154908188,2516.5674320120115,2547.7774419469188,2601.1852436278314,2624.2284809805037,2635.856867697999,2628.435463138415,2631.0997091405243,2630.9929424230027,2662.336882667883,2698.3391097095787,2754.814724801838,2801.9437421396724,2829.2727965406525,2838.519370446187,2834.59971991573,2838.0930165793156,2842.8558153535755,2852.3875125309623,2878.7507954460943,2893.313383829072,2921.144398497186,2902.8956647557097,2911.2892946151164,2903.9472886059357,2927.952147816013,2954.760633204073,2960.5905355959358,2965.983597883598
448,141,Clark County,county,WA,WA,"Portland-Vancouver-Hillsboro, OR-WA",53,011,1116.7264918013987,1124.9221648938321,1133.053370055253,1144.2564157496763,1159.1882121539168,1177.5691087326427,1189.4547390187874,1199.9500390739215,1206.5210910991404,1211.3797088594513,1205.8104058109818,1205.8404530745786,1211.9499752485908,1226.159966167831,1241.1096551980193,1252.4865107667904,1264.391819047147,1271.3432543281801,1279.1827853628497,1290.4736902154896,1297.3718815040672,1292.7967783562394,1284.4916520616096,1276.2859642454036,1283.1759065445856,1294.3532715413744,1314.4023409703618,1337.7604795004238,1353.4782994344635,1364.8620597007025,1368.5596125731365,1375.2664579323666,1379.069683913596,1373.981025503955,1369.7847251245912,1364.7073572417785,1370.540442923495,1369.9405585030993,1373.885991874023,1377.5649274856864,1389.748972930394,1404.7320923738519,1412.5502887236855,1418.6528819668456,1420.0880188021442,1416.620317584003,1412.3554274080168,1410.6921812349808,1416.59914439232,1423.8164536373997,1434.2856215195427,1444.6449070797892,1456.0764241833465,1464.1318880388824,1472.2458804002915,1478.4093357722422,1480.495380459509,1477.837155388277,1467.4975708453794,1459.2595790736648,1459.8034712771755,1471.7529209050906,1481.0157644881788,1480.1147008858002,1475.90862802729,1487.1302734964345,1503.2635465815051,1525.9857594175169,1538.913781533278,1550.2312109409647,1554.1117618607184,1558.3913531007393,1564.2401438231561,1570.283290040205,1588.0717128867316,1619.3984427733662,1660.1243772673765,1699.1851541054511,1734.1595254511976,1760.1753997860203,1764.5420498040007,1765.1222438080076,1767.9461450631702,1771.5776687304945,1775.9189570427084,1780.7835537841927,1796.9636663324195,1823.745669129511,1855.7770499370333,1888.8458881591207,1914.8743623324738,1927.1510882314806,1932.7343466967423,1919.185187361595,1903.825497706924,1894.0821860866872,1899.8515256845908,1914.0654462291263,1922.4022001951437,1934.7665551868415,1944.8419113061332,1950.7151542014813,1946.2240431198882,1940.5191071287263,1931.9969711835085,1914.707073025723
221,142,Lake County,county,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",18,089,827.6147882283717,816.6054586708831,817.826331364294,818.4667960298553,832.586892302943,828.3514204465721,,828.1571926312668,817.4640538336745,823.1079234406442,829.7138975267884,843.4671820737892,839.7762656276676,841.37871441941,841.6001438802489,855.1696510303462,862.6303091990676,864.2380271765445,855.7618523009534,857.493998386018,871.9720579630585,863.8237423368998,857.7913773716692,859.0868873935495,865.530887376501,866.8208253382621,861.0945244776696,878.7871922400841,888.3957139316472,887.5854343734713,881.4318850852626,876.6547775700373,883.2396267767734,880.1426225428803,887.330408700059,884.3069236632055,886.6707513740806,882.102661173508,888.7202022989162,901.0920855716694,913.398136208948,914.0133565968583,918.5972709189658,918.2427230794846,923.764204148002,919.6959537409945,922.309203207427,921.8231947344777,928.3765132676659,927.0651360835969,932.5273680957048,932.0036350058305,938.0586648026135,942.2814056784463,944.2607934399057,945.8271501819829,952.2777313678115,960.0933437226143,961.1163777345986,954.3240760581649,955.2304204830751,960.2016131311042,969.0593913548495,967.7928956977131,974.486261322156,974.2976421425719,986.93035012027,999.0839363339556,1013.4968477333691,1018.5518288848326,1021.2868619851367,1026.029147610188,1040.2493492997462,1047.7168220606525,1050.9055617087333,1059.8030857818724,1073.4647384417501,1096.9914564539404,1111.4589580773852,1127.5480154771255,1138.2421499693032,1142.7059767863934,1142.495967406718,1156.8197503783033,1168.5619123763465,1185.1581754884778,1174.094773300519,1173.648513815181,1176.00141915178,1191.1038362445936,1196.423374680027,1195.4769118034824,1207.4998366397524,1208.8454091810436,1210.6425051872375,1206.0053450431892,1221.5252623768872,1230.9963801712852,1227.4163498887242,1230.6744292444191,1234.5250432678822,1259.2500895449023,1264.673361778975,1280.5575749805882,1281.9761973597463,1293.2490745969008
2511,143,Richmond County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,085,,1384.85269840413,1401.6695637015064,1419.0553513180937,1434.2406643929403,1417.5676145581272,1429.6640778658546,1418.5935133670432,1414.6620240757588,1408.6682938193323,1421.8931698170393,1480.4783961545004,1501.2417018443891,1498.730483999215,1441.2207425194383,1503.2636396510577,1522.241111891669,1545.3067308153384,1497.4818255017447,1503.7971442860862,1575.1869132993043,1577.037110541806,1615.4065960662647,1574.5763785595032,1619.048296357101,1595.6070866498387,1625.0605004206975,1596.3332623074555,1620.6508301138906,1653.9738328418846,1664.378614650293,1639.8314621488257,1649.9882918805652,1695.380592655064,1720.6941604105423,1686.9709468531064,1680.6819250496944,1696.6739739237664,1692.638807460433,1695.269229039971,1696.6857911581835,1745.840449357618,1776.0406349742432,1796.4039170823464,1775.1789697265986,1766.2061429884548,1751.970382262674,1762.0198980434445,1731.0002633513643,1727.8797555529827,1733.5284788901047,1769.3432432991992,1805.2383373611467,1819.9637345451442,1828.5454474708154,1820.5641658802908,1824.9439817988323,1818.383318899396,1813.4318761194077,1794.8422920625155,1800.2610048855495,1824.3253206697748,1869.5209909208147,1872.997668598952,1885.0823225238537,1859.629211210236,1882.6009185673172,1864.6129154867428,1877.3496294298218,1876.9024064876617,1897.716028806782,1897.1298797696081,1891.057247954715,1879.3347659124513,1883.8510303311002,1873.530836076316,1894.470214737747,1915.3333540497479,1966.9448228332983,1956.6242691588864,1952.2212060004406,1933.3109902870906,1968.8198979952651,1974.3220623707575,1982.351266311687,1969.6364350955644,1972.8051475184486,1986.9848103423967,2034.0183586589442,2075.7636241298283,2122.67033094795,2093.0554303175595,2093.7723336111458,2086.8066934450744,2125.600391288186,2140.4640918430146,2155.2943781386343,2156.1726025905978,2169.7933693338923,2145.5302568206025,2132.120981518023,2155.230874313737,2232.376825889253,2271.3412926730075,2293.7706409279376,2247.2120957473894
